text,label,label_id,source,sst_score
A difficult but worthy film that bites off more than it can chew by linking the massacre of Armenians in 1915 with some difficult relationships in the present .,neutral,1,sst,0.56944
The movie is too impressed with its own solemn insights to work up much entertainment value .,negative,0,sst,0.30556
Koepp 's screenplay is n't nearly surprising or clever enough to sustain a reasonable degree of suspense on its own .,negative,0,sst,0.16667
The sinister inspiration that fuelled DeVito 's early work is confused in Death to Smoochy into something both ugly and mindless .,negative,0,sst,0.19444
"At best , Cletis Tout might inspire a trip to the video store -- in search of a better movie experience .",negative,0,sst,0.20833
A word of advice to the makers of The Singles Ward : Celebrity cameos do not automatically equal laughs .,negative,0,sst,0.041667
That the real Antwone Fisher was able to overcome his personal obstacles and become a good man is a wonderful thing ; that he has been able to share his story so compellingly with us is a minor miracle .,positive,2,sst,0.90278
"If you adored The Full Monty so resoundingly that you 're dying to see the same old thing in a tired old setting , then this should keep you reasonably entertained .",neutral,1,sst,0.5
"Lohman adapts to the changes required of her , but the actress and director Peter Kosminsky never get the audience to break through the wall her character erects",neutral,1,sst,0.44444
Fuller would surely have called this gutsy and at times exhilarating movie a great yarn .,positive,2,sst,0.97222
Bogdanich is unashamedly pro-Serbian and makes little attempt to give voice to the other side .,negative,0,sst,0.31944
"Literary purists may not be pleased , but as far as mainstream matinee-style entertainment goes , it does a bang-up job of pleasing the crowds .",positive,2,sst,0.88889
Cloaks a familiar anti-feminist equation -LRB- career - kids = misery -RRB- in tiresome romantic-comedy duds .,negative,0,sst,0.33333
Full of the kind of obnoxious chitchat that only self-aware neurotics engage in .,negative,0,sst,0.22222
Dramatically lackluster .,negative,0,sst,0.11111
Who cares ? -RRB- .,negative,0,sst,0.31944
It has plenty of laughs .,positive,2,sst,0.75
A coming-of-age film that avoids the cartoonish clich̩s and sneering humor of the genre as it provides a fresh view of an old type -- the uncertain girl on the brink of womanhood .,positive,2,sst,0.72222
"Gooding and Coburn are both Oscar winners , a fact which , as you watch them clumsily mugging their way through Snow Dogs , seems inconceivable .",negative,0,sst,0.30556
"Byler reveals his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama .",positive,2,sst,0.77778
Nor is it a romantic comedy .,neutral,1,sst,0.44444
"Donovan ... squanders his main asset , Jackie Chan , and fumbles the vital action sequences .",negative,0,sst,0.20833
The actors try hard but come off too amateurish and awkward .,negative,0,sst,0.16667
Why would anyone cast the magnificent Jackie Chan in a movie full of stunt doubles and special effects ?,negative,0,sst,0.23611
"There is no substitute for on-screen chemistry , and when Friel pulls the strings that make Williams sink into melancholia , the reaction in Williams is as visceral as a gut punch .",positive,2,sst,0.81944
They should have called it Gutterball .,negative,0,sst,0.26389
Nights feels more like a quickie TV special than a feature film ... It 's not even a TV special you 'd bother watching past the second commercial break .,negative,0,sst,0.26389
A lame comedy .,negative,0,sst,0.055556
There 's no reason to miss Interview with the Assassin,positive,2,sst,0.80556
"In The Pianist , Polanski is saying what he has long wanted to say , confronting the roots of his own preoccupations and obsessions , and he allows nothing to get in the way .",positive,2,sst,0.72222
Falls short in explaining the music and its roots .,neutral,1,sst,0.51389
Perhaps even the SLC high command found writer-director Mitch Davis 's wall of kitsch hard going .,negative,0,sst,0.27778
"And neither do cliches , no matter how ` inside ' they are .",negative,0,sst,0.29167
"Mr. Deeds is , as comedy goes , very silly -- and in the best way .",positive,2,sst,0.81944
"Carrying off a spot-on Scottish burr , Duvall -LRB- also a producer -RRB- peels layers from this character that may well not have existed on paper .",positive,2,sst,0.63194
Sandra Bullock 's best dramatic performance to date -LRB- is -RRB- almost enough to lift -LRB- this -RRB- thrill-kill cat-and-mouser ... above its paint-by-numbers plot .,neutral,1,sst,0.58333
Is it really an advantage to invest such subtlety and warmth in an animatronic bear when the humans are acting like puppets ?,negative,0,sst,0.25
Poignant and funny .,positive,2,sst,0.77778
"Like a documentary version of Fight Club , shorn of social insight , intellectual pretension and cinematic interest .",neutral,1,sst,0.5
Huppert and Girardot give performances of exceptional honesty .,positive,2,sst,0.93056
"If you can tolerate the redneck-versus-blueblood cliches that the film trades in , Sweet Home Alabama is diverting in the manner of Jeff Foxworthy 's stand-up act .",neutral,1,sst,0.5
"Some of Seagal 's action pictures are guilty pleasures , but this one is so formulaic that it seems to be on auto-pilot .",negative,0,sst,0.16667
"Human Nature , in short , is n't nearly as funny as it thinks it is ; neither is it as smart .",negative,0,sst,0.26389
"It throws quirky characters , odd situations , and off-kilter dialogue at us , all as if to say , `` Look at this !",positive,2,sst,0.63889
Much monkeyfun for all .,positive,2,sst,0.84722
"Lucky Break is perfectly inoffensive and harmless , but it 's also drab and inert .",neutral,1,sst,0.40278
"Julie Davis is the Kathie Lee Gifford of film directors , sadly proving once again ego does n't always go hand in hand with talent .",negative,0,sst,0.22222
What starts off as a satisfying kids flck becomes increasingly implausible as it races through contrived plot points .,negative,0,sst,0.26389
"Going to this movie is a little like chewing whale blubber - it 's an acquired taste that takes time to enjoy , but it 's worth it , even if it does take 3 hours to get through .",neutral,1,sst,0.47222
"Light-years ahead of paint-by-number American blockbusters like Pearl Harbor , at least artistically .",positive,2,sst,0.80556
"Leave it to John Sayles to take on developers , the Chamber of Commerce , tourism , historical pageants , and commercialism all in the same movie ... without neglecting character development for even one minute .",positive,2,sst,0.875
A compelling coming-of-age drama about the arduous journey of a sensitive young girl through a series of foster homes and a fierce struggle to pull free from her dangerous and domineering mother 's hold over her .,positive,2,sst,0.72222
"Looking aristocratic , luminous yet careworn in Jane Hamilton 's exemplary costumes , Rampling gives a performance that could not be improved upon . '",positive,2,sst,0.93056
"A film that will be best appreciated by those willing to endure its extremely languorous rhythms , Waiting for Happiness is ultimately thoughtful without having much dramatic impact .",positive,2,sst,0.63889
I do n't think most of the people who loved the 1989 Paradiso will prefer this new version .,negative,0,sst,0.31944
"It leers , offering next to little insight into its intriguing subject .",negative,0,sst,0.27778
"Tends to pile too many `` serious issues '' on its plate at times , yet remains fairly light , always entertaining , and smartly written .",positive,2,sst,0.66667
"World Traveler might not go anywhere new , or arrive anyplace special , but it 's certainly an honest attempt to get at something .",positive,2,sst,0.72222
"Instead of a balanced film that explains the zeitgeist that is the X Games , we get a cinematic postcard that 's superficial and unrealized .",negative,0,sst,0.097222
The socio-histo-political treatise is told in earnest strides ... -LRB- and -RRB- personal illusion is deconstructed with poignancy .,positive,2,sst,0.66667
Starts as a tart little lemon drop of a movie and ends up as a bitter pill .,negative,0,sst,0.27778
This u-boat does n't have a captain .,negative,0,sst,0.38889
Beautifully filmed and well acted ... but admittedly problematic in its narrative specifics .,positive,2,sst,0.63889
